Kernel_Name,Arrive_Period,Unroll_Factor,Vector_Factor,fastest_execution_duration,slowest_execution_duration,Average_Execution_duration,fastest_waiting_duration,slowest_waiting_duration,Average_Waiting_duration,Total_Execution_duration,Total_Waiting_duration,Execution_duration Ratio,Waiting_duration Ratio,Overall_Case_Latency,Overall_Execution,Sum_Average_Waiting_duration,CGRA_Utilization,Total_Execution_duration Ratio,Total_Waiting_duration Ratio,Total_Latency Ratio
fft.c,327680,1,16,225280,225280,225280.0,0,9176832,4573438.0,28835840,585400064,0.04694587179325812,0.9530541282067418,16392192,860053760,42422461.08571429,0.984898175912044,1.75912043978011,35.71212831084458,37.47124875062469
dtw.cpp,819200,1,16,24576,24576,24576.0,0,9185024,4508914.285714285,1376256,252499200,0.00542098878593447,0.9945790112140656,16392192,860053760,42422461.08571429,0.984898175912044,0.08395802098950525,15.403626311844079,15.487584332833583
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,6803968,3455378.285714286,29360128,48375296,0.37769303220112366,0.6223069677988764,16392192,860053760,42422461.08571429,0.984898175912044,1.791104447776112,2.951118190904548,4.742222638680659
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,6803968,3455378.285714286,29360128,48375296,0.37769303220112366,0.6223069677988764,16392192,860053760,42422461.08571429,0.984898175912044,1.791104447776112,2.951118190904548,4.742222638680659
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,6803968,3455378.285714286,29360128,48375296,0.37769303220112366,0.6223069677988764,16392192,860053760,42422461.08571429,0.984898175912044,1.791104447776112,2.951118190904548,4.742222638680659
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,6803968,3455378.285714286,29360128,48375296,0.37769303220112366,0.6223069677988764,16392192,860053760,42422461.08571429,0.984898175912044,1.791104447776112,2.951118190904548,4.742222638680659
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,6803968,3455378.285714286,29360128,48375296,0.37769303220112366,0.6223069677988764,16392192,860053760,42422461.08571429,0.984898175912044,1.791104447776112,2.951118190904548,4.742222638680659
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,6803968,3455378.285714286,29360128,48375296,0.37769303220112366,0.6223069677988764,16392192,860053760,42422461.08571429,0.984898175912044,1.791104447776112,2.951118190904548,4.742222638680659
fft.c,327680,1,16,225280,225280,225280.0,0,9176832,4573438.0,28835840,585400064,0.04694587179325812,0.9530541282067418,16392192,860053760,42422461.08571429,0.984898175912044,1.75912043978011,35.71212831084458,37.47124875062469
dtw.cpp,819200,1,16,24576,24576,24576.0,0,9185024,4508914.285714285,1376256,252499200,0.00542098878593447,0.9945790112140656,16392192,860053760,42422461.08571429,0.984898175912044,0.08395802098950525,15.403626311844079,15.487584332833583
fft.c,327680,1,16,225280,225280,225280.0,0,9176832,4573438.0,28835840,585400064,0.04694587179325812,0.9530541282067418,16392192,860053760,42422461.08571429,0.984898175912044,1.75912043978011,35.71212831084458,37.47124875062469
dtw.cpp,819200,1,16,24576,24576,24576.0,0,9185024,4508914.285714285,1376256,252499200,0.00542098878593447,0.9945790112140656,16392192,860053760,42422461.08571429,0.984898175912044,0.08395802098950525,15.403626311844079,15.487584332833583
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,9260288,5157675.442424242,75694080,851016448,0.08168039286589393,0.9183196071341061,16392192,860053760,42422461.08571429,0.984898175912044,4.617691154422789,51.91596389305347,56.53365504747626
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,9260288,5157675.442424242,75694080,851016448,0.08168039286589393,0.9183196071341061,16392192,860053760,42422461.08571429,0.984898175912044,4.617691154422789,51.91596389305347,56.53365504747626
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,9260288,5157675.442424242,75694080,851016448,0.08168039286589393,0.9183196071341061,16392192,860053760,42422461.08571429,0.984898175912044,4.617691154422789,51.91596389305347,56.53365504747626
relu+histogram.c,204800,4,1,458752,458752,458752.0,0,9260288,5157675.442424242,75694080,851016448,0.08168039286589393,0.9183196071341061,16392192,860053760,42422461.08571429,0.984898175912044,4.617691154422789,51.91596389305347,56.53365504747626
mvt.c,204800,4,1,36864,36864,36864.0,0,9398016,5280588.024242424,6082560,871297024,0.006932643648111146,0.9930673563518888,16392192,860053760,42422461.08571429,0.984898175912044,0.37106446776611696,53.15317341329335,53.52423788105947
mvt.c,204800,4,1,36864,36864,36864.0,0,9398016,5280588.024242424,6082560,871297024,0.006932643648111146,0.9930673563518888,16392192,860053760,42422461.08571429,0.984898175912044,0.37106446776611696,53.15317341329335,53.52423788105947
mvt.c,204800,4,1,36864,36864,36864.0,0,9398016,5280588.024242424,6082560,871297024,0.006932643648111146,0.9930673563518888,16392192,860053760,42422461.08571429,0.984898175912044,0.37106446776611696,53.15317341329335,53.52423788105947
mvt.c,204800,4,1,36864,36864,36864.0,0,9398016,5280588.024242424,6082560,871297024,0.006932643648111146,0.9930673563518888,16392192,860053760,42422461.08571429,0.984898175912044,0.37106446776611696,53.15317341329335,53.52423788105947
