Kernel_Name,Arrive_Period,Unroll_Factor,Vector_Factor,fastest_execution_duration,slowest_execution_duration,Average_Execution_duration,fastest_waiting_duration,slowest_waiting_duration,Average_Waiting_duration,Total_Execution_duration,Total_Waiting_duration,Execution_duration Ratio,Waiting_duration Ratio,Overall_Case_Latency,Overall_Execution,Sum_Average_Waiting_duration,CGRA_Utilization,Total_Execution_duration Ratio,Total_Waiting_duration Ratio,Total_Latency Ratio
gemm.c,5242880,1,16,2097152,2097152,2097152.0,0,24152320,12249344.0,29360128,171490816,0.1461786906015239,0.8538213093984761,36573428,859291140,134625602.82539684,0.9979716421441271,0.802772110943497,4.68894564654973,5.491717757493227
relu+histogram.c,204800,4,1,346612,458752,458031.80606060603,499712,29673216,16194941.672727272,75575248,2672165376,0.02750450582558334,0.9724954941744166,36573428,859291140,134625602.82539684,0.9979716421441271,2.0663977136624982,73.063027507293,75.1294252209555
relu+histogram.c,204800,4,1,346612,458752,458031.80606060603,499712,29673216,16194941.672727272,75575248,2672165376,0.02750450582558334,0.9724954941744166,36573428,859291140,134625602.82539684,0.9979716421441271,2.0663977136624982,73.063027507293,75.1294252209555
relu+histogram.c,204800,4,1,346612,458752,458031.80606060603,499712,29673216,16194941.672727272,75575248,2672165376,0.02750450582558334,0.9724954941744166,36573428,859291140,134625602.82539684,0.9979716421441271,2.0663977136624982,73.063027507293,75.1294252209555
relu+histogram.c,204800,4,1,346612,458752,458031.80606060603,499712,29673216,16194941.672727272,75575248,2672165376,0.02750450582558334,0.9724954941744166,36573428,859291140,134625602.82539684,0.9979716421441271,2.0663977136624982,73.063027507293,75.1294252209555
mvt.c,204800,4,1,35940,36864,36858.4,462848,29835520,16493100.993939394,6081636,2721361664,0.0022297937412667753,0.9977702062587332,36573428,859291140,134625602.82539684,0.9979716421441271,0.16628564322709918,74.408164966106,74.5744506093331
mvt.c,204800,4,1,35940,36864,36858.4,462848,29835520,16493100.993939394,6081636,2721361664,0.0022297937412667753,0.9977702062587332,36573428,859291140,134625602.82539684,0.9979716421441271,0.16628564322709918,74.408164966106,74.5744506093331
mvt.c,204800,4,1,35940,36864,36858.4,462848,29835520,16493100.993939394,6081636,2721361664,0.0022297937412667753,0.9977702062587332,36573428,859291140,134625602.82539684,0.9979716421441271,0.16628564322709918,74.408164966106,74.5744506093331
mvt.c,204800,4,1,35940,36864,36858.4,462848,29835520,16493100.993939394,6081636,2721361664,0.0022297937412667753,0.9977702062587332,36573428,859291140,134625602.82539684,0.9979716421441271,0.16628564322709918,74.408164966106,74.5744506093331
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36573428,859291140,134625602.82539684,0.9979716421441271,0.7884368946766489,49.301545592062084,50.089982486738734
dtw.cpp,819200,1,16,24576,24576,24576.0,438272,29241600,13968219.42857143,1376256,782220288,0.00175633240158854,0.9982436675984114,36573428,859291140,134625602.82539684,0.9979716421441271,0.03762994270047642,21.387666696159847,21.42529663886032
fft.c,327680,1,16,225280,225280,225280.0,0,29192960,14086926.0,28835840,1803126528,0.015740410667649696,0.9842595893323502,36573428,859291140,134625602.82539684,0.9979716421441271,0.7884368946766489,49.301545592062084,50.089982486738734
dtw.cpp,819200,1,16,24576,24576,24576.0,438272,29241600,13968219.42857143,1376256,782220288,0.00175633240158854,0.9982436675984114,36573428,859291140,134625602.82539684,0.9979716421441271,0.03762994270047642,21.387666696159847,21.42529663886032
